"股票代號","股票名稱","年度","中文簡稱","英文簡稱","公司名稱","英文名稱","地址","電話","傳真機號碼","註冊地國名","訴訟代理人","訴訟代理人電話","訴訟代理人地址","實收資本額(百萬)","成立日期","上市日期","上櫃日期","興櫃日期","公發日期","存續年度","董事長","總經理","發言人","發言人職稱","上市上櫃","網址","電子信箱","股票過戶機構","股務代理電話","產業代號","產業名稱","英文產業名稱","產業指數代號","產業指數名稱","指數彙編分類代號","指數彙編分類","經營項目","國際證券編碼","統一編號","交易所公告股本(千)","交易所普通股股本(千)","交易所特別股股本(千)","交易所普通股股數(千)","交易所特別股股數(千)","普通股每股面額(元)","每股幣別","公告採用匯率","簽證會計師事務所","前年度內銷比重(%)","前年度外銷比重(%)","員工人數(人)"
"6558","興能高","2020","興能高","SYNST","興能高科技股份有限公司","SYNergy ScienTech Corp.","新竹科學園區新竹市展業一路9號6樓之一、之三","(03)5643700","(03)5646767","","","","","869","19970310","20181205","","20151117","20151002","2","邢雪坤","邢雪坤","王光昌","資深副總經理","1","http://www.synst.com.tw","ir@synst.com.tw","統一綜合證券股務代理部","(02)27478266","31","電子–其他電子","Other Electronic Industry","TWB40","其他電子","C23210","電子中游-NB與手機零組件","CC01090電池製造業、F401010國際貿易業","TW0006558000","97430131","869087.5","869087.5","","86908.75","","10","NTD","","資誠聯合會計師事務所","6.87","93.13","868"
"6560","欣普羅","2020","欣普羅","APPROPHO","欣普羅光電股份有限公司","APPRO PHOTOELECTRON INC.","新北市新莊區思源路23號6F","02-89944718","02-89944716","","","","","175","19991005","","20170124","20160115","20151111","3","陳義文","陳義文","劉繼鴻","副總經理","2","http://www.appropho.com","appro@appropho.com","日盛證券(股)公司股務代理部","02-25419977","26","電子–光電","Optoelectronic Industry","TWC31","OTC光電","C23370","電子下游-安全監控","各類影像相關產品之設計、生產及銷售、各類影像處理系統之設計、生產及銷售、各類安全監控系統之設計、生產及銷售","TW0006560006","70643081","174928.46","174928.46","","17492.846","","10","NTD","","勤業眾信聯合會計師事務所","66.72","33.28","51"
"6561","是方","2020","是方","Chief","是方電訊股份有限公司","Chief Telecom Inc.","台北市內湖區瑞光路68號2樓","(02)2657-6688","(02)2792-0087","","","","","702","19910119","","20180605","20170628","20151117","2","吳彥宏","劉耀元","劉耀元","總經理","2","http://www.chief.com.tw","ir_chief@chief.com.tw","元大證券股份有限公司股務代理部","(02)2586-5859","27","電子–通信網路","Communications and Internet","TWC32","OTC通信網路業","C23260","電子中游-網通","數據網路服務、IDC機房服務、雲端應用服務、語音通信服務","TW0006561004","86000036","702248.81","702248.81","","70224.881","","10","NTD","","勤業眾信聯合會計師事務所","","","148"
"6568","宏觀","2020","宏觀","Rafael Micro","宏觀微電子股份有限公司","Rafael Microelectronics Inc.","新竹縣竹北市成功十二街28號8樓","(03)5506258","(03)5506228","","","","","255","20061106","","20161228","20160126","20151125","3","林坤禧","孫德風","孫德風","執行長","2","http://www.rafaelmicro.com","rafael.ir@rafaelmicro.com","中國信託商業銀行代理部","(02)66365566","24","電子–半導體","Semiconductor Industry","TWC29","OTC半導體","C23010","電子上游-IC-設計","射頻積體(RFIC)電路之設計、製造與銷售","TW0006568009","28514260","254809","254809","","25480.9","","10","NTD","","安永聯合會計師事務所","10.41","89.59","85"
"6569","醫揚","2020","醫揚","onyx","醫揚科技股份有限公司","Onyx Healthcare Inc.","新北市新店區寶橋路235巷135號2樓","(02)8919-2188","(02)8919-1699","","","","","275","20100202","","20161221","20160115","20151203","3","莊永順","王鳳翔","王鳳翔","總經理","2","http://www.onyx-healthcare.com/","speaker@onyx-healthcare.com","台新銀行股務代理部","(02)2504-8125","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","醫療用電腦設計、製造及銷售、其他零組件買賣","TW0006569007","29135647","275102.73","275102.73","","27510.273","","10","NTD","","資誠聯合會計師事務所","1.12","98.88","135"
"6570","維田","2020","維田","APLEX","維田科技股份有限公司","APLEX TECHNOLOGY INC.","新北市中和區建一路186號15樓之1","(02)8226-2881","(02)8226-2883","","","","","301","20040421","","20171211","20160219","20151207","3","李傳德","李傳德","劉則瑩","副總經理","2","http://www.aplextec.com","sales@aplex.com","元富證券股份有限公司","(02)2768-6668","25","電子–電腦及週邊設備","Computer and Peripheral Equipment","TWC30","OTC電腦及週邊設備","C23330","電子下游-工業電腦","事務機器製造業、資料儲存及處理設備製造業、電子零組件製造業","TW0006570005","27271130","300861.77","300861.77","","30086.177","","10","NTD","","勤業眾信聯合會計師事務所","5.93","94.07","181"
"6573","虹揚-KY","2020","虹揚-KY","HY","虹揚發展科技股份有限公司","HY ELECTRONIC (CAYMAN) LIMITED","新北市新店區北新路三段207-5號4樓","8913-1399","8913-1388","KY開曼群島","高桂珍","8913-1399","新北市新店區北新路三段207-5號4樓","805","20091211","20170926","","","20170804","3","方丁玉","高桂珍","程御峰","管理處處長","1","http://www.hygroup.com.tw","hytech@hygroup.com.tw","康和綜合證券股份有限公司","8787-1888","24","電子–半導體","Semiconductor Industry","TWB33","半導體","C23100","電子上游-LED及光元件","設計、研發、製造、銷售半導體整流功率分離式元件","KYG4712A1013","53016234","804993.45","804993.45","","80499.345","","10","NTD","","安侯建業聯合會計師事務所","","","625"
"6574","霈方","2020","霈方","MIKOBEAUTE","霈方國際股份有限公司","MIKOBEAUTE INTERNATIONAL CO. LTD.","台北市大安區忠孝東路四段310號6樓","02-2775-5566","02-2775-1225","","","","","220","20021002","","20170904","20160714","20160106","3","呂慶盛","呂慶盛","沈慧娟","財會處副總","2","http://www.mikobeaute.com","investor@mikobeaute.com","永豐金證券股份有限公司","02-2382-3332","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","美容保養相關產品之研發及銷售、除許可業務外，得經營法令非禁止或限制之業務","TW0006574007","80281973","219900","219900","","21990","","10","NTD","","資誠聯合會計師事務所","99.81","0.19","520"
"6576","逸達","2020","逸達","Foresee","逸達生物科技股份有限公司","Foresee Pharmaceuticals Co. Ltd.","台北市南港區三重路19-3號9樓之2","(02)77500188","(02)77500199","","","","","1019","20130208","","20180629","20160412","20160112","2","簡銘達","甘良生","詹孟恭","財務長","2","http://www.foreseepharma.com","info@foreseepharma.com","中國信託商業銀行代理部","(02)66365566","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","新藥研發","TW0006576002","54165507","1018976.27","1018976.27","","101897.627","","10","NTD","","資誠聯合會計師事務所","","","41"
"6577","勁豐","2020","勁豐","PSC","勁豐電子股份有限公司","Promate Solutions Corporation","台北市內湖區環山路一段30號1樓","02-26590606","02-26591106","","","","","383","20000529","","20170321","20160308","20160118","3","杜懷琪","柯永順","杜懷琪","董事長","2","https://www.promate.com/cht/","andrewhuang@promate.com","元大證券(股)公司股務代理部","02-25865859","25","電子–電腦及週邊設備","Computer and Peripheral Equipment","TWC30","OTC電腦及週邊設備","C23310","電子下游-顯示器","醫療及特殊應用嵌入式顯示器模組","TW0006577000","70565509","382548.7","382548.7","","38254.87","","10","NTD","","勤業眾信聯合會計師事務所","","","167"
"6578","達邦蛋白","2020","達邦蛋白","DaBomb","達邦蛋白股份有限公司","DaBomb Protein Corp.","台南市安南區工業三路52號","(06)384-0771","(06)384-0772","","","","","301","20011228","","20180918","20160720","20160419","2","劉郁芬","劉郁芬","鄭麗雪","財會處協理","2","http://www.dabombprotein.com","info@dabombprotein.com","日盛證券(股)公司股務代理部","(02)2541-9977","33","農業科技","Agricultural Technology Industry","TWC38","OTC農業科技","C29020","傳產-其他","製造批發及銷售水解黃豆胜月太蛋白","TW0006578008","13000453","301314.11","301314.11","","30131.411","","10","NTD","","資誠聯合會計師事務所","14.02","85.98","69"
"6579","研揚","2020","研揚","AAEON","研揚科技股份有限公司","AAEON Technology Inc.","新北市新店區寶橋路235巷135號5樓","(02)8919-1234","(02)8919-1053","","","","","1485","20101201","20170821","","20160606","20160429","3","莊永順","林建宏","杜昀真","資深協理","1","http://www.aaeon.com","speaker@aaeon.com.tw","凱基證券股份有限公司股務代理部","(02)2314-8800","25","電子–電腦及週邊設備","Computer and Peripheral Equipment","TWB34","電腦及週邊設備","C23330","電子下游-工業電腦","工業系統產品、單板電腦及週邊裝置","TW0006579006","53113073","1484984.68","1484984.68","","148498.468","","10","NTD","","資誠聯合會計師事務所","6.31","93.69","804"
"6581","鋼聯","2020","鋼聯","TSU","台灣鋼聯股份有限公司","TAIWAN STEEL UNION CO. LTD","彰化縣伸港鄉彰濱工業區線工北一路36號","(04)7586136","(04)7586135","","","","","1113","19950524","20180130","","20160910","20160519","2","林明儒","方彥斌","林琨傑","管理處經理","1","https://www.tsutw.com.tw/","csr@tsutw.com.tw","中國信託商業銀行代理部","","20","其他","Others","TWB99","其他類","C29020","傳產-其他","廢棄物清除再利用、銷售氧化鋅","TW0006581002","89528054","1112708.87","1112708.87","","111270.887","","10","NTD","","勤業眾信聯合會計師事務所","23.11","76.89","127"
"6582","申豐","2020","申豐","Shin Foong","申豐特用應材股份有限公司","Shin Foong Specialty&Applied Materials Co Ltd","屏東縣枋寮鄉中山路三段55號","072693345","072696395","","","","","1061","19790717","20170614","","20160630","20160524","3","邱秀瑩","許志民","伍俊彥","協理","1","http://www.shinfoong.com.tw","shinfoong@shinfoong.com.tw","永豐金證券股份有限公司","(02)23816288","11","橡膠工業","Rubber","TWB21","橡膠類","C21010","傳產-橡膠","醫材及其他用途之合成乳膠原料、加工用接著劑、其他","TW0006582000","85841102","1061241.41","1061241.41","","106124.141","","10","NTD","","勤業眾信聯合會計師事務所","11.59","88.41","188"
"6588","東典光電","2020","東典","EOC","東典光電科技股份有限公司","East Tender Optoelectronics Corporation","宜蘭縣蘇澳鎮德興七路14號","03-9908671","03-9908553","","","","","267","20000515","","20200701","20160830","20160715","0","陳正德","周彧民","蘇立群","副董事長","2","http://www.east-tender.com","service@east-tender.com","中國信託商業銀行代理部","02-66365566","27","電子–通信網路","Communications and Internet","TWC32","OTC通信網路業","C23250","電子中游-通訊設備","光通訊主動元件使用之薄膜濾光片、光通訊被動元件使用之薄膜濾光片、光通訊雲端資料中心使用之薄膜濾光片","TW0006588007","70507419","267008.25","267008.25","","26700.825","","10","NTD","","安侯建業聯合會計師事務所","","",""
"6589","台康生技","2020","台康生技","EirGenix","台康生技股份有限公司","EirGenix Inc.","新北市汐止區康寧街169巷101號","(02)7708-0123","(02)7708-1666","","","","","2060","20121221","","20190628","20161123","20160719","1","李重和","劉理成","劉理成","總經理","2","http://www.eirgenix.com","IR@eirgenix.com","凱基證券股份有限公司股務代理部","(02)2389-2999","22","生技醫療","Biotechnology and Medical Care","TWC27","OTC生技醫療","C17020","傳產-生技","生物相似藥及新藥研發、生技藥品委託開發暨生產服務(CDMO)","TW0006589005","54150737","2060026.75","2060026.75","","206002.675","","10","NTD","","資誠聯合會計師事務所","12.6","87.4","210"
"6590","普鴻","2020","普鴻","Provision","普鴻資訊股份有限公司","Provision Information Co.Ltd.","台北市信義區忠孝東路四段560號4樓","23452366","23451600","","","","","183","20000722","","20181224","20160914","20160720","1","林群國","林群國","楊謦銓","財會協理","2","http://www.provision.com.tw","public_1@provision.com.tw","群益金鼎證券股份有限公司","27035000","30","電子–資訊服務","Information Service Industry","TWC35","OTC資訊服務","C23430","軟體-系統整合","資訊軟體服務、電子資訊供應服務","TW0006590003","70584647","182912.5","182912.5","","18291.25","","10","NTD","","勤業眾信聯合會計師事務所","","","192"
"6591","動力-KY","2020","動力-KY","SUN MAX","動力科技股份有限公司","SUN MAX TECH LIMITED","新北市中和區建八路16號6樓之2","02-8226-3300","02-8226-3311","KY開曼群島","許文昉","02-8226-3300","新北市中和區建八路16號6樓之2","318","20131128","20171228","","20161130","20161116","2","許文昉","許文昉","許文昉","董事長","1","http://www.sun-max.com.tw","spokesman@powerlogic.tw","康和綜合證券股份有限公司","02-8787-1888","25","電子–電腦及週邊設備","Computer and Peripheral Equipment","TWB34","電腦及週邊設備","C23210","電子中游-NB與手機零組件","散熱風扇","KYG8587R1074","42461124","318398.48","318398.48","","31839.848","","10","NTD","","勤業眾信聯合會計師事務所","74.99","25.01","962"
"6592","和潤企業","2020","和潤企業","HOTAI FINANCE","和潤企業股份有限公司","HOTAI FINANCE CO. LTD.","台北市中山區松江路121號15樓","02-2502-4567","02-2501-0095","","","","","5150","19990525","20191209","","20181015","20160812","1","田天明","林彥良","廖文忠","副總經理","1","https://www.hfcfinance.com.tw","HFC-INVESTOR@hfcfinance.com.tw","台新國際商業銀行股務代理部","02-2504-8125","20","其他","Others","TWB99","其他類","C29020","傳產-其他","各種車輛設備之分期買賣及租賃業務","TW0006592009","16844548","5150004.07","5150004.07","","515000.407","","10","NTD","","資誠聯合會計師事務所","","","1968"
